"Data Source","Indicadores del desarrollo mundial","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Last Updated Date","5/10/2023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"Liechtenstein","LIE","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sri Lanka","LKA","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7242021","7092450","6925874","7065994","7236297","7082437","7261672","7340361","7909446","7793449","7639061","7689722","7741345","7791023","7838130","7880821","7918652","7953832","7984929","8013245","8042157","8042857","8016571","8249427","8259685","8442346","8570477","8739206","8491355","8666096","8620501","8826287","8731299"
"Países de ingreso mediano bajo","LMC","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","709561920","727181742","745349763","762502255","783220302","804579964","828064172","851304806","877173729","903631928","928949838","946613493","961906398","979643219","998034026","1014475693","1035884912","1061066702","1081178967","1103479587","1127318170","1143104590","1157072490","1167665590","1179483869","1193447651","1205911627","1219053157","1232905273","1274933166","1268112645","1272402103","1289433091"
"Ingreso mediano y bajo","LMY","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1797208784","1832169923","1867425343","1898750644","1936681703","1976907845","2017153700","2061662916","2107204347","2157054397","2200993724","2235633622","2270989744","2307081755","2344743581","2381133941","2418143717","2456426366","2487857757","2520990118","2550889376","2583907347","2611895060","2632424569","2656035787","2684524960","2708820740","2733094805","2757809566","2812557409","2766951248","2818291962","2781881783"
"Lesotho","LSO","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","768779","782416","796054","809351","822467","835193","847490","858952","869414","878060","880394","880444","878634","875148","869678","863588","860246","860542","862430","864041","865440","867543","870326","873464","883375","893639","905650","918437","931944","945597","950985","963885","979357"
"avanzada del dividendo demográfico","LTE","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","963932028","976907557","989734036","1000593616","1012046449","1025678349","1037237087","1052789244","1067589986","1086206208","1100749384","1112777266","1125909497","1137725305","1150310825","1164404582","1174566217","1182868393","1189741226","1195714183","1197308080","1206408363","1212816473","1216562069","1221822381","1226647122","1228713973","1230233158","1231241856","1233443074","1197686616","1235106952","1171598701"
"Lituania","LTU","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1917884","1900854","1879091","1852232","1823800","1795470","1768256","1742460","1718203","1720980","1693580","1658207","1641395","1689186","1596580","1557095","1513906","1513018","1511945","1519375","1498066","1481727","1472231","1465316","1476890","1468508","1476945","1460791","1467697","1475085","1486169","1479760","1472739"
"Luxemburgo","LUX","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","157920","165346","172615","171764","173480","169267","171873","174574","177043","182734","188839","192605","198187","198677","204896","210533","214872","219204","224282","237839","240833","246661","258659","268091","278241","285050","286784","296430","305430","315771","322041","333257","335371"
"Letonia","LVA","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1215439","1214852","1229166","1217008","1196393","1183718","1173320","1167637","1153912","1127978","1095654","1098210","1121199","1101201","1101406","1094452","1121857","1137565","1150923","1105823","1059977","1033395","1039903","1021195","1006638","1009906","1004171","999649","1000243","988868","988585","956869","960998"
"Región Administrativa Especial de Macao, China","MAC","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150724","156414","160739","169424","177844","186099","194239","202411","205902","211178","216467","221348","227477","228595","242717","258031","276694","299524","315892","327792","338660","352684","359270","365781","374705","378525","379880","385238","392773","396668","391720","405077","408097"
"Isla de San Martín (parte francesa)","MAF","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Marruecos","MAR","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7439482","7612360","7853198","8089403","8244995","8543573","8703961","8984749","9190156","9443346","9682769","9872499","9977433","10184411","10395656","10618681","10841391","11058308","11268009","11361433","11445798","11533785","11546217","11708832","11827998","11854873","11796246","11696824","11843454","11992891","11624123","12285624","12532590"
"Mónaco","MCO","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"República de Moldova","MDA","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1191826","1214989","1232453","1242967","1251518","1252182","1269440","1270632","1295207","1313382","1317638","1311489","1302894","1194366","1155038","1137266","1081689","1049592","1038728","1003552","976683","993293","958149","973951","1016335","1031891","1021468","984636","943903","906622","853714","862172","1031440"
"Madagascar","MDG","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5587842","5775353","5963957","6158767","6361394","6567985","6782853","7002076","7227148","7457615","7694991","7942253","8209062","8470721","8745514","9031778","9336798","9653351","9981264","10322072","10675098","11039128","11412154","11791420","12174101","12558421","12936283","13323243","13718779","14122746","14413268","14925441","15498528"
"Maldivas","MDV","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59255","61434","63713","66124","68711","71622","75365","79343","83543","87989","92799","96232","99739","103243","106760","110259","114853","120876","127162","133288","142505","151786","161070","170346","181104","193444","205847","221221","236538","250805","242481","255366","260527"
"Oriente Medio y Norte de África","MEA","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70319190","72720833","75239563","77627025","80001037","82024467","84164535","86845843","89545028","93423693","96282871","98700152","100677796","104141807","107788459","111648751","115346578","119385691","121856152","126234634","130250969","132074386","135120647","138505763","140340089","143632600","147261233","148792034","150920510","153408808","151063791","154102426","158609296"
"México","MEX","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28964102","29904236","31044538","32218063","33098097","33994828","34880437","36531349","37223872","37613258","38388394","38822947","39346853","40436874","41700422","43124092","44563447","45486346","46141022","46933484","47714802","48766229","50313010","51144538","51654365","52690172","53525389","54238561","55360235","56818605","53127554","56993986","58701105"
"Islas Marshall","MHL","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" Ingreso mediano","MIC","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1682684443","1714637929","1746510836","1774492007","1809032844","1845437364","1881980863","1922938410","1964762581","2010576096","2050477827","2081029189","2111783361","2143078162","2175839325","2207211527","2239318481","2272719961","2299223957","2327231493","2351802122","2379212454","2401914326","2417082358","2435356435","2457714004","2475471978","2492793981","2510616712","2557414997","2506888529","2558085870","2512237448"
"Macedonia del Norte","MKD","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","863494","869525","857483","841040","828526","824973","827230","815445","822123","827240","830995","834571","829478","866336","870793","875083","880115","894899","911074","923453","933218","935314","934772","950678","956007","950250","945205","952947","957679","965045","946571","938072","939223"
"Malí","MLI","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3346664","3405777","3467970","3536236","3610279","3687984","3771071","3860684","3965972","4086531","4216175","4355778","4502417","4653415","4807205","4961295","5121488","5285287","5450100","5614856","5780322","5952166","6095847","6247137","6436912","6630544","6779839","6940330","7172737","7412716","7330108","7704564","8054389"
"Malta","MLT","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135839","139804","142013","144151","145950","147591","149914","151969","153425","154915","154307","157941","159672","160990","158551","161910","163788","167568","169526","171732","175583","180203","187135","196571","205532","212910","222635","233766","250448","265572","275724","281266","286886"
"Myanmar","MMR","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19446397","19883241","20129669","20436160","20723972","21026005","21342754","21686760","22036882","22287589","22460694","22642340","22779506","22856581","22925155","22987612","23051829","23132651","23217665","23302760","23441609","23667003","23875925","24068096","24259519","24454335","24239329","24004375","24412306","23943305","24060818","",""
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60594168","62637228","64545059","66459294","68431929","70076715","71861939","74153620","76436355","79807735","81926546","83785390","85198594","88003768","91011902","94049973","96506305","98965837","99760403","102514909","105067174","105733520","107511030","109751310","110654208","112888161","115403312","116563375","117738045","119083084","116721330","120102243","123971440"
"Montenegro","MNE","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224758","226461","228278","230101","231040","231457","231634","231790","231551","233681","233989","236007","237820","239439","240041","240558","240535","240887","241307","243074","243854","244506","251895","252989","266788","272361","276767","277876","284888","292048","271119","280642","286549"
"Mongolia","MNG","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","762687","786840","811706","833089","851422","867215","885223","902033","919808","939066","961894","985310","1007897","1029135","1053685","1077342","1099041","1118127","1105129","1121694","1153589","1195069","1203558","1210993","1241618","1254113","1248388","1282474","1296309","1388801","1359751","1327149","1363210"
"Mariana","MNP","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mozambique","MOZ","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6249684","6379268","6506644","6694131","7028375","7349920","7584175","7782804","7925921","8072463","8224438","8387083","8560707","8739807","8925284","9114106","9304311","9503272","9704963","9909785","10136050","10392301","10678295","10991654","11326670","11678215","12099183","12528448","12940849","13355546","13667434","14119252","14614366"
"Mauritania","MRT","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","510059","526003","550276","577043","598239","613873","623067","635916","653565","672881","693893","709131","721365","734458","748181","762581","777789","794105","812914","833058","852255","870528","888042","901566","917505","934016","951251","969240","998453","1029009","1052229","1085402","1129487"
"Mauricio","MUS","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","444567","451124","459027","466856","476146","482900","489710","497323","503643","510362","515015","508818","519867","545848","535573","544955","548135","546240","552776","559155","571591","567989","575615","590361","597711","606290","603332","609883","607552","616241","609445","614147","620612"
"Malawi","MWI","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4132703","4256981","4377261","4436467","4382588","4387968","4499616","4611063","4722122","4836563","4953623","5073264","5191809","5314368","5444586","5581621","5646652","5711029","5769964","5824618","5880939","5937747","6035605","6139893","6251150","6368179","6490270","6618516","6846058","7086643","7444101","7647743","7922748"
"Malasia","MYS","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6855680","7076457","7296814","7519714","7753453","7995410","8245069","8509048","8797880","9079434","9352131","9627564","9908787","10200556","10504004","10820941","11150813","11495136","11759089","12181055","12521566","13097687","13645536","14298855","14684103","15044590","15326694","15658001","16042325","16435372","16626593","16915825","17309921"
"América del Norte","NAC","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","142096348","143081634","145169559","146663655","149090147","151095417","153333976","156098585","157959438","160147120","162473955","163786139","165235244","166349744","167786755","169863747","172189500","173886262","175908750","176164992","176342946","176590258","177769105","178332155","179126896","180334810","182326268","184116512","185651118","187858947","186123688","187092110","190421921"
"Namibia","NAM","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","436833","452129","466605","481475","496324","506738","516621","525672","541608","557724","573965","590864","607423","623518","639729","657389","676327","695564","714935","734219","753051","771227","789420","862767","867194","881284","895063","899482","903161","918680","923666","943756","963465"
"Nueva Caledonia","NCL","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74559","77216","79839","82541","85346","87875","90133","92262","94193","96179","98188","100253","102415","104463","106325","108486","110833","112983","115005","116910","119241","121922","124550","127142","129509","128247","126568","124736","122671","120313","120527","120085","121250"
"Níger","NER","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3504627","3620186","3738273","3860921","3989520","4125677","4267932","4407399","4550111","4697317","4848149","5006643","5167726","5333314","5504849","5684220","5875517","6074820","6283685","6503393","6736224","6985581","7084004","7172557","7242882","7529280","7834020","8143525","8460067","8787355","9040992","9400199","9847769"
"Nigeria","NGA","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31936585","32839293","33747996","34697305","35674972","36656320","37675613","38710630","39762796","40824008","41892033","43015210","44142710","45276845","46434996","47613325","48846711","50110483","51407935","52748865","54154360","55649284","54750499","53710834","55758900","57867585","60073638","62423461","64865190","67373496","68632664","70620043","73272344"
"Nicaragua","NIC","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1327245","1366818","1408209","1449809","1496307","1546502","1606867","1666413","1726072","1781075","1836122","1890616","1944814","1999339","2054614","2112705","2174516","2238782","2305228","2373348","2442683","2512841","2583025","2652874","2722579","2784515","2846078","2907998","2954512","2999937","3002671","3131250","3225204"
"Países Bajos","NLD","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6982139","7102096","7195092","7256259","7390795","7465688","7566030","7760296","7899213","8047998","8237559","8384016","8532973","8561053","8618836","8457142","8508765","8674930","8830188","8909191","8887012","8900853","9013873","9054383","9031991","9095975","9128587","9194515","9309225","9466453","9502134","9653277","9827718"
"Noruega","NOR","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2154876","2141406","2149497","2151867","2177459","2211446","2268042","2330504","2376840","2381410","2406851","2420368","2442182","2413804","2426671","2438548","2466637","2525640","2603099","2600124","2605468","2627229","2673428","2700082","2724239","2762042","2769692","2760886","2796121","2825244","2832047","2908555","2974779"
"Nepal","NPL","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4746795","4867716","5012671","5156012","5287739","5417905","5529405","5646595","5768836","5894195","6018731","6132070","6245482","6354102","6455062","6546524","6642052","6727299","6808402","6888236","6969105","7037722","7095655","7150291","7213832","7297557","7458894","7643767","7829353","8017497","8164427","8412242","8700518"
"Nauru","NRU","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Nueva Zelandia","NZL","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1631527","1713239","1721022","1739037","1784827","1829259","1883819","1905740","1911213","1925488","1943274","1975886","2038452","2079431","2137161","2194998","2245893","2277861","2296582","2309690","2328293","2357842","2364788","2394722","2474895","2535320","2643213","2740052","2794877","2834605","2893601","2941259","2977659"
"Miembros OCDE","OED","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","514468568","522073549","527148826","530228237","537275211","542336584","548700353","555924555","560930784","566373209","571315960","575175081","580222323","585674960","589976450","598406827","605468066","611461640","618551094","622854064","626710891","630680871","637064913","641829800","646896685","652583176","659907481","666660972","673554925","680397191","667988651","678589269","691021578"
"Omán","OMN","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","561876","610364","659458","709316","739745","750425","762490","773661","787575","803736","816904","832989","854742","879567","909832","947682","988717","1032721","1079250","1127703","1271697","1518006","1778911","2003105","2140011","2259888","2403188","2487472","2492464","2441558","2203911","2165903","2243287"
"Otros Estados pequeos","OSS","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6633412","6774977","6871799","6970596","7095953","7212437","7350276","7509252","7675199","7869446","8055320","8231494","8416287","8666101","8848399","9108874","9493623","9919723","10343130","10711970","10956761","11183224","11438774","11820564","12186184","12594600","12979262","13324320","13610140","13866807","13780799","14013157","14345120"
"Pakistán","PAK","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32045924","33224710","33922005","34315719","35265549","35773889","37674985","39664980","40910245","42543743","44418607","46217130","47679897","49107668","50663082","51747302","52830352","54353926","55924956","58053611","60255359","61545907","63271852","64802508","65271548","67587826","68081288","68740238","69627363","71922561","72839474","76944640","78909456"
"Panamá","PAN","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","857042","922140","971984","1023234","1055441","1102437","1128972","1156135","1171795","1212667","1253610","1295415","1338068","1373404","1414864","1452458","1464039","1494155","1564790","1611067","1618269","1611450","1689370","1744928","1778532","1813736","1859078","1885561","1966334","2041466","1986360","2064539","2148792"
"Perú","PER","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7921715","8144387","8334493","8697441","9076469","9654603","10134298","10627067","11099974","11605641","11468982","12261413","12717766","13164270","13601183","14024859","14824999","15442460","15644447","15918391","16255080","16342847","16520323","16618192","16683502","16688971","16861950","17556265","18029865","18527166","16830784","17866091","18156333"
"Filipinas","PHL","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22536084","23220333","23910653","24599263","25277093","25968869","26672089","27415449","28274035","29068845","29806287","30525600","31234882","31926684","32900743","33734285","34451252","35217804","36018856","37171260","38081598","39490704","40075145","40789298","42179845","42622144","43756699","42974771","43800369","45091808","42419079","44857443","46990319"
"Palau","PLW","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Papua Nueva Guinea","PNG","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1628069","1677835","1730613","1781533","1850584","1936312","2007184","2099553","2195020","2282677","2381363","2401074","2414911","2422277","2422895","2416370","2402441","2381204","2353265","2318777","2277473","2356089","2427546","2500828","2556332","2625194","2696576","2772507","2857304","2929298","2979848","3064337","3139424"
"Polonia","POL","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17534527","17682717","17755588","17718063","17667188","17500979","17465504","17351432","17377008","17353418","17472615","17667209","17427664","17342507","17315015","17594853","17372553","17358009","17577553","17842910","18055100","18149148","18268758","18287361","18392967","18332404","18371736","18432689","18388899","18327422","18245536","18519217","20285942"
"previa al dividendo demográfico","PRE","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151688696","155728227","160226260","165055346","170635929","176246014","180882025","185405685","190455331","195896846","201463342","207291684","213646777","220206247","226892715","233756024","240387408","246615845","253056105","259917934","266844208","274222411","279140237","284659665","293388041","302732458","312868892","322270025","333141362","344525802","350081980","353211402","366985877"
"Puerto Rico","PRI","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1145725","1187551","1199943","1257792","1262149","1266048","1307508","1347949","1356319","1361553","1330150","1342300","1353919","1376613","1383557","1420952","1410225","1378315","1339258","1292063","1254403","1206301","1196082","1187213","1173302","1158495","1147690","1126376","1102879","1119726","1135283","1135440","1158528"
"Corea, República Popular Democrática de","PRK","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11112371","11349707","11596405","11823216","12032065","12240582","12423385","12632502","12787333","12877689","13014008","13119654","13243459","13375250","13517884","13642406","13810386","13978167","14101307","14261327","14417886","14560573","14694213","14826136","14955822","15103002","15192825","15349118","15501981","15597969","15386133","15674545","15831330"
"Portugal","PRT","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4674133","4842513","4787807","4771722","4780575","4795957","4800748","4842322","5123546","5171215","5232792","5335194","5419875","5442325","5418926","5464806","5500215","5534266","5535756","5490080","5491635","5428758","5385170","5289169","5231791","5204013","5187357","5226891","5242420","5264058","5166305","5172510","5248614"
"Paraguay","PRY","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1647178","1693933","1737596","1790709","1846884","1909573","1961453","2023019","2074787","2123239","2168041","2213643","2256509","2267090","2446688","2461218","2396833","2509178","2575798","2638058","2619723","2683834","2878115","2881571","2860692","2916241","3061166","3127278","3257519","3336159","3285517","3422166","3428200"
"Ribera Occidental y Gaza","PSE","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","411960","430325","447810","468507","490425","512868","540301","561727","572243","587146","615362","578324","585908","654278","668101","700083","726008","778686","798641","831893","871677","931429","968542","1001101","1038552","1114682","1140063","1173389","1191792","1249457","1190164","1299412","1372179"
"Estados pequeos de las Islas del Pacfico","PSS","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","578333","588767","597108","607571","617527","627153","638683","652576","667405","682635","698910","714279","728964","741971","754890","760151","780623","801333","821257","841491","860520","879244","884021","887739","891643","900272","907998","919997","933138","947598","951280","973557","994178"
"posterior al dividendo demográfico","PST","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","465804664","471084060","474093823","476136635","480151607","483265060","487839926","492723542","495736241","499794620","503879493","506102320","509906559","513305717","516650536","522163397","527692254","532511279","537280032","538377042","539137696","539779333","542889560","545185883","548072422","550935977","555756225","559814735","564020643","568633901","562836445","565465844","552331232"
"Polinesia Francesa","PYF","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80381","82146","83926","85695","87481","89422","91593","93504","95539","97672","99910","102172","104412","106618","108820","110916","112806","114134","115870","117409","118724","119968","121131","122179","123435","124850","126252","127752","129318","130820","131173","133239","134860"
"Qatar","QAT","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","263836","273723","282408","292297","301885","311730","321270","333002","353028","375963","399023","423723","448417","474858","492088","548998","695443","885428","1062879","1200173","1279336","1339473","1405646","1498732","1645653","1816808","1960463","2045789","2081887","2095831","2047230","1990119","2003258"
"Rumania","ROU","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12228568","12298135","12348267","12271979","12185143","12086487","11703636","11948224","11808408","11812470","11764752","11455443","10362670","10032640","9978945","9663356","9809182","9637035","9432554","9338466","9351118","9173378","9217871","9175559","9205404","9108577","8915255","9055160","8999055","8972261","8908333","8199584","8725767"
"Federación de Rusia","RUS","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76313395","76275283","75899321","73835742","71808341","71562772","70643794","69402598","68790363","72950934","73324995","72154594","73004525","72859792","73624057","74033539","74402127","75373649","75920555","75961316","75875081","76076120","75911657","75613136","75425759","75122849","75182854","74610600","74501321","73598523","73064922","73367843",""
"Rwanda","RWA","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2396168","2438025","2482499","2546801","2094466","1698315","2040819","2375153","2514746","2615028","2711971","2797990","2884196","2974186","3066374","3156917","3247094","3338604","3433301","3532102","3635144","3742460","3843907","3940991","4042993","4152626","4270829","4399260","4025709","4085693","4544104","4588673","4654245"
"Asia meridional","SAS","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","375351075","384522145","393722657","403354201","413793052","426771317","441673460","456965344","472407934","487946510","503888937","513019820","522001457","530844445","539506830","547426820","559095986","570768122","582404516","594861328","607761988","614239921","621085855","624952670","627228309","631185735","633184321","638012965","639638395","670508999","667197351","675059341","695277253"
"Arabia Saudita","SAU","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5000971","5211720","5466973","5636448","5775243","5926862","6085422","6257845","6443915","6656494","7079451","7333273","7625337","7948017","8227971","8558784","8989951","9448425","9918243","10391085","11040155","11614140","12176429","12635859","12977992","13441489","13967604","13926541","14523667","15485557","15995144","15683138","15913705"
"Sudán","SDN","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5537880","5653114","5760814","5886241","6072440","6290201","6515269","6695031","6872080","7061469","7273545","7475649","7663415","7850897","8056338","8296846","8567552","8851985","9128641","9396319","9606346","9759019","9918251","10132798","10418702","10774109","11140746","11538557","11946018","12330619","12586600","13042838","13501917"
"Senegal","SEN","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2058752","2125312","2194135","2264077","2332995","2399163","2467221","2532631","2597292","2663159","2731368","2803673","2877949","2953677","3031141","3111432","3195593","3250174","3304930","3359706","3414678","3470634","3527583","3585375","3646878","3713527","4215630","3989175","4408782","4679043","4782834","4998197","5198745"
"Singapur","SGP","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1464045","1524278","1586419","1643563","1719087","1797715","1889735","1973174","2059539","2098833","2155004","2220182","2217150","2194671","2234837","2318170","2425007","2566826","2754182","2891754","2990116","3083320","3185075","3244474","3339133","3437533","3480133","3474178","3471429","3527441","3511798","3418165","3402329"
"Islas Salomón","SLB","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147854","152794","157301","162730","167911","173044","179163","185679","192058","198722","206968","214134","220665","226125","231619","237301","243133","249087","254981","261599","267773","274476","282266","289781","298221","306843","314911","323217","331935","341348","347558","360083","368842"
"Sierra Leona","SLE","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1590637","1609915","1580798","1577035","1581884","1582742","1589579","1608148","1621415","1626770","1663938","1761890","1863334","1938951","2051698","2081503","2101604","2122149","2150083","2183363","2218455","2252288","2285506","2318440","2351170","2391699","2433870","2476830","2518499","2590562","2642553","2713620","2800724"
